"","Year","Country","Subject","Gender","Performers","ESCS","Average","GenderESCS"
"9742",2012,"Belgium","Math","Female","Low","High",0.663021984413167,"FemaleHigh"
"9743",2012,"Brazil","Math","Female","Low","High",0.744636534055405,"FemaleHigh"
"9744",2012,"Bulgaria","Math","Female","Low","High",1.57137447936388,"FemaleHigh"
"9745",2012,"Canada","Math","Female","Low","High",1.50389899740067,"FemaleHigh"
"9746",2012,"Chile","Math","Female","Low","High",2.10035005834306,"FemaleHigh"
"9747",2012,"Shanghai-China","Math","Female","Low","High",0.0193162062970833,"FemaleHigh"
"9748",2012,"Chinese Taipei","Math","Female","Low","High",0.0496195831955012,"FemaleHigh"
"9749",2012,"Colombia","Math","Female","Low","High",0.936845585804034,"FemaleHigh"
"9750",2012,"Costa Rica","Math","Female","Low","High",1.34724033029118,"FemaleHigh"
"9751",2012,"Croatia","Math","Female","Low","High",0.758785942492013,"FemaleHigh"
"9752",2012,"Czech Republic","Math","Female","Low","High",0.506851886615356,"FemaleHigh"
"9753",2012,"Denmark","Math","Female","Low","High",1.77783718754177,"FemaleHigh"
"9754",2012,"Estonia","Math","Female","Low","High",0.313873195229127,"FemaleHigh"
"9755",2012,"Finland","Math","Female","Low","High",1.24589421225507,"FemaleHigh"
"9756",2012,"France","Math","Female","Low","High",0.325168003468459,"FemaleHigh"
"9757",2012,"Germany","Math","Female","Low","High",0.639872025594881,"FemaleHigh"
"9758",2012,"Greece","Math","Female","Low","High",2.12682926829268,"FemaleHigh"
"9759",2012,"Hong Kong-China","Math","Female","Low","High",0.0214132762312634,"FemaleHigh"
"9760",2012,"Hungary","Math","Female","Low","High",0.665280665280665,"FemaleHigh"
"9761",2012,"Iceland","Math","Female","Low","High",3.42075256556442,"FemaleHigh"
"9762",2012,"Indonesia","Math","Female","Low","High",0.124510850231234,"FemaleHigh"
"9763",2012,"Ireland","Math","Female","Low","High",0.87719298245614,"FemaleHigh"
"9764",2012,"Israel","Math","Female","Low","High",2.21562809099901,"FemaleHigh"
"9765",2012,"Italy","Math","Female","Low","High",1.3806198307212,"FemaleHigh"
"9766",2012,"Japan","Math","Female","Low","High",0.314911037631869,"FemaleHigh"
"9767",2012,"Jordan","Math","Female","Low","High",2.28758169934641,"FemaleHigh"
"9768",2012,"Kazakhstan","Math","Female","Low","High",0.946969696969697,"FemaleHigh"
"9769",2012,"Korea","Math","Female","Low","High",0.437115040731174,"FemaleHigh"
"9770",2012,"Latvia","Math","Female","Low","High",0.441244774732931,"FemaleHigh"
"9771",2012,"Liechtenstein","Math","Female","Low","High",1.02389078498294,"FemaleHigh"
"9772",2012,"Lithuania","Math","Female","Low","High",0.822867042009528,"FemaleHigh"
"9773",2012,"Luxembourg","Math","Female","Low","High",1.59756561430202,"FemaleHigh"
"9774",2012,"Macao-China","Math","Female","Low","High",0.0937207122774133,"FemaleHigh"
"9775",2012,"Malaysia","Math","Female","Low","High",0.519530498364441,"FemaleHigh"
"9776",2012,"Mexico","Math","Female","Low","High",1.74229426728983,"FemaleHigh"
"9777",2012,"Montenegro","Math","Female","Low","High",2.50843170320405,"FemaleHigh"
"9778",2012,"Netherlands","Math","Female","Low","High",1.00896860986547,"FemaleHigh"
"9779",2012,"New Zealand","Math","Female","Low","High",0.885574458168259,"FemaleHigh"
"9780",2012,"Norway","Math","Female","Low","High",2.45411865130175,"FemaleHigh"
"9781",2012,"Perm (Russian Federation)","Math","Female","Low","High",0.340715502555366,"FemaleHigh"
"9782",2012,"Peru","Math","Female","Low","High",1.82270091135046,"FemaleHigh"
"9783",2012,"Poland","Math","Female","Low","High",0.3690036900369,"FemaleHigh"
"9784",2012,"Portugal","Math","Female","Low","High",0.489339391821042,"FemaleHigh"
"9785",2012,"Qatar","Math","Female","Low","High",11.8092285245304,"FemaleHigh"
"9786",2012,"Romania","Math","Female","Low","High",0.591249507292077,"FemaleHigh"
"9787",2012,"Russian Federation","Math","Female","Low","High",0.822022557828331,"FemaleHigh"
"9788",2012,"Serbia","Math","Female","Low","High",1.70794192997438,"FemaleHigh"
"9789",2012,"Singapore","Math","Female","Low","High",0.0360620266858998,"FemaleHigh"
"9790",2012,"Slovak Republic","Math","Female","Low","High",0.448909790508764,"FemaleHigh"
"9791",2012,"Slovenia","Math","Female","Low","High",0.998139062764338,"FemaleHigh"
"9792",2012,"Spain","Math","Female","Low","High",0.888871330936673,"FemaleHigh"
"9793",2012,"Sweden","Math","Female","Low","High",2.40709459459459,"FemaleHigh"
"9794",2012,"Switzerland","Math","Female","Low","High",0.739157538516342,"FemaleHigh"
"9795",2012,"Thailand","Math","Female","Low","High",0.423857099606418,"FemaleHigh"
"9796",2012,"Tunisia","Math","Female","Low","High",0.794191059677785,"FemaleHigh"
"9797",2012,"Turkey","Math","Female","Low","High",0.185643564356436,"FemaleHigh"
"9798",2012,"United Kingdom","Math","Female","Low","High",1.50880796271427,"FemaleHigh"
"9799",2012,"United Arab Emirates","Math","Female","Low","High",4.91304347826087,"FemaleHigh"
"9800",2012,"United States of America","Math","Female","Low","High",1.5066291683407,"FemaleHigh"
"9801",2012,"Uruguay","Math","Female","Low","High",0.921919096895579,"FemaleHigh"
"9802",2012,"Florida (USA)","Math","Female","Low","High",1.89873417721519,"FemaleHigh"
"9803",2012,"Connecticut (USA)","Math","Female","Low","High",1.47318797878609,"FemaleHigh"
"9804",2012,"Massachusetts (USA)","Math","Female","Low","High",1.74114915844457,"FemaleHigh"
"9805",2012,"Hebrew Speakers","Math","Female","Low","High",1.61787365177196,"FemaleHigh"
"9806",2012,"Arabic Speakers","Math","Female","Low","High",4.22049956933678,"FemaleHigh"
"9807",2012,"Hebrew Secular","Math","Female","Low","High",1.88225871045254,"FemaleHigh"
"9808",2012,"Hebrew Religious","Math","Female","Low","High",1.34228187919463,"FemaleHigh"
"9809",2012,"Hebrew Ultra-Orthodox","Math","Female","Low","High",1.15163147792706,"FemaleHigh"
"9810",2012,"Argentina","Math","Female","Low","Low",26.0663507109005,"FemaleLow"
"9811",2012,"Australia","Math","Female","Low","Low",5.93191077964229,"FemaleLow"
"9812",2012,"Austria","Math","Female","Low","Low",5.9726603575184,"FemaleLow"
"9813",2012,"Belgium","Math","Female","Low","Low",4.93195300686286,"FemaleLow"
"9814",2012,"Brazil","Math","Female","Low","Low",34.7115184336597,"FemaleLow"
"9815",2012,"Bulgaria","Math","Female","Low","Low",14.3884892086331,"FemaleLow"
"9816",2012,"Canada","Math","Female","Low","Low",3.10991459339027,"FemaleLow"
"9817",2012,"Chile","Math","Female","Low","Low",18.1301050175029,"FemaleLow"
"9818",2012,"Shanghai-China","Math","Female","Low","Low",1.62256132895499,"FemaleLow"
"9819",2012,"Chinese Taipei","Math","Female","Low","Low",4.69732054250744,"FemaleLow"
"9820",2012,"Colombia","Math","Female","Low","Low",34.7624820897167,"FemaleLow"
"9821",2012,"Costa Rica","Math","Female","Low","Low",30.399826162538,"FemaleLow"
"9822",2012,"Croatia","Math","Female","Low","Low",11.9009584664537,"FemaleLow"
"9823",2012,"Czech Republic","Math","Female","Low","Low",5.76309367373756,"FemaleLow"
"9824",2012,"Denmark","Math","Female","Low","Low",6.83063761529207,"FemaleLow"
"9825",2012,"Estonia","Math","Female","Low","Low",2.80393387738021,"FemaleLow"
"9826",2012,"Finland","Math","Female","Low","Low",3.30728281798618,"FemaleLow"
"9827",2012,"France","Math","Female","Low","Low",7.32711901148927,"FemaleLow"
"9828",2012,"Germany","Math","Female","Low","Low",4.69906018796241,"FemaleLow"
"9829",2012,"Greece","Math","Female","Low","Low",11.6682926829268,"FemaleLow"
"9830",2012,"Hong Kong-China","Math","Female","Low","Low",3.16916488222698,"FemaleLow"
"9831",2012,"Hungary","Math","Female","Low","Low",10.2702702702703,"FemaleLow"
"9832",2012,"Iceland","Math","Female","Low","Low",2.4230330672748,"FemaleLow"
"9833",2012,"Indonesia","Math","Female","Low","Low",37.1753824261828,"FemaleLow"
"9834",2012,"Ireland","Math","Female","Low","Low",5.70175438596491,"FemaleLow"
"9835",2012,"Israel","Math","Female","Low","Low",9.79228486646884,"FemaleLow"
"9836",2012,"Italy","Math","Female","Low","Low",6.96746371447881,"FemaleLow"
"9837",2012,"Japan","Math","Female","Low","Low",3.40103920642418,"FemaleLow"
"9838",2012,"Jordan","Math","Female","Low","Low",22.9326513213981,"FemaleLow"
"9839",2012,"Kazakhstan","Math","Female","Low","Low",13.7741046831956,"FemaleLow"
"9840",2012,"Korea","Math","Female","Low","Low",2.06636201072919,"FemaleLow"
"9841",2012,"Latvia","Math","Female","Low","Low",6.13098002786809,"FemaleLow"
"9842",2012,"Liechtenstein","Math","Female","Low","Low",4.09556313993174,"FemaleLow"
"9843",2012,"Lithuania","Math","Female","Low","Low",8.20701602425292,"FemaleLow"
"9844",2012,"Luxembourg","Math","Female","Low","Low",8.91974134651959,"FemaleLow"
"9845",2012,"Macao-China","Math","Female","Low","Low",3.71134020618557,"FemaleLow"
"9846",2012,"Malaysia","Math","Female","Low","Low",21.0506061189148,"FemaleLow"
"9847",2012,"Mexico","Math","Female","Low","Low",23.8212151689049,"FemaleLow"
"9848",2012,"Montenegro","Math","Female","Low","Low",18.8870151770658,"FemaleLow"
"9849",2012,"Netherlands","Math","Female","Low","Low",3.7219730941704,"FemaleLow"
"9850",2012,"New Zealand","Math","Female","Low","Low",6.45537170822652,"FemaleLow"
"9851",2012,"Norway","Math","Female","Low","Low",3.49978659837815,"FemaleLow"
"9852",2012,"Perm (Russian Federation)","Math","Female","Low","Low",5.96252129471891,"FemaleLow"
"9853",2012,"Peru","Math","Female","Low","Low",35.0952775476388,"FemaleLow"
"9854",2012,"Poland","Math","Female","Low","Low",5.51334925113957,"FemaleLow"
"9855",2012,"Portugal","Math","Female","Low","Low",10.8004194337644,"FemaleLow"
"9856",2012,"Qatar","Math","Female","Low","Low",8.98230895495167,"FemaleLow"
"9857",2012,"Romania","Math","Female","Low","Low",17.2841939298384,"FemaleLow"
"9858",2012,"Russian Federation","Math","Female","Low","Low",7.6276046645001,"FemaleLow"
"9859",2012,"Serbia","Math","Female","Low","Low",15.200683176772,"FemaleLow"
"9860",2012,"Singapore","Math","Female","Low","Low",2.74071402812838,"FemaleLow"
"9861",2012,"Slovak Republic","Math","Female","Low","Low",9.74775545104746,"FemaleLow"
"9862",2012,"Slovenia","Math","Female","Low","Low",7.64676027744882,"FemaleLow"
"9863",2012,"Spain","Math","Female","Low","Low",7.25319006044325,"FemaleLow"
"9864",2012,"Sweden","Math","Female","Low","Low",5.55320945945946,"FemaleLow"
"9865",2012,"Switzerland","Math","Female","Low","Low",4.49728381868376,"FemaleLow"
"9866",2012,"Thailand","Math","Female","Low","Low",21.0717529518619,"FemaleLow"
"9867",2012,"Tunisia","Math","Female","Low","Low",33.3333333333333,"FemaleLow"
"9868",2012,"Turkey","Math","Female","Low","Low",20.1526402640264,"FemaleLow"
"9869",2012,"United Kingdom","Math","Female","Low","Low",5.55336124496406,"FemaleLow"
"9870",2012,"United Arab Emirates","Math","Female","Low","Low",8.31304347826087,"FemaleLow"
"9871",2012,"United States of America","Math","Female","Low","Low",6.66934511852149,"FemaleLow"
"9872",2012,"Uruguay","Math","Female","Low","Low",27.2248353715898,"FemaleLow"
"9873",2012,"Viet Nam","Math","Female","Low","Low",6.83605565638234,"FemaleLow"
"9874",2012,"Florida (USA)","Math","Female","Low","Low",8.22784810126582,"FemaleLow"
"9875",2012,"Connecticut (USA)","Math","Female","Low","Low",5.89275191514437,"FemaleLow"
"9876",2012,"Massachusetts (USA)","Math","Female","Low","Low",4.99129425420778,"FemaleLow"
"9877",2012,"Hebrew Speakers","Math","Female","Low","Low",6.00924499229584,"FemaleLow"
"9878",2012,"Arabic Speakers","Math","Female","Low","Low",22.4806201550388,"FemaleLow"
"9879",2012,"Hebrew Secular","Math","Female","Low","Low",4.24509411293552,"FemaleLow"
"9880",2012,"Hebrew Religious","Math","Female","Low","Low",5.63758389261745,"FemaleLow"
"9881",2012,"Hebrew Ultra-Orthodox","Math","Female","Low","Low",15.1631477927063,"FemaleLow"
"9882",2012,"Argentina","Math","Female","Low","Medium",5.65335138794854,"FemaleMedium"
"9883",2012,"Australia","Math","Female","Low","Medium",4.12264346384918,"FemaleMedium"
"9884",2012,"Austria","Math","Female","Low","Medium",2.81808622502629,"FemaleMedium"
"9885",2012,"Belgium","Math","Female","Low","Medium",2.16354542282191,"FemaleMedium"
"9886",2012,"Brazil","Math","Female","Low","Medium",4.25952926473651,"FemaleMedium"
"9887",2012,"Bulgaria","Math","Female","Low","Medium",3.74858008330178,"FemaleMedium"
"9888",2012,"Canada","Math","Female","Low","Medium",2.55755662829558,"FemaleMedium"
"9889",2012,"Chile","Math","Female","Low","Medium",3.80688448074679,"FemaleMedium"
"9890",2012,"Shanghai-China","Math","Female","Low","Medium",0.193162062970833,"FemaleMedium"
"9891",2012,"Chinese Taipei","Math","Female","Low","Medium",0.926232219649355,"FemaleMedium"
"9892",2012,"Colombia","Math","Female","Low","Medium",5.05896616334178,"FemaleMedium"
"9893",2012,"Costa Rica","Math","Female","Low","Medium",5.73663624511082,"FemaleMedium"
"9894",2012,"Croatia","Math","Female","Low","Medium",2.73562300319489,"FemaleMedium"
"9895",2012,"Czech Republic","Math","Female","Low","Medium",2.23390275952694,"FemaleMedium"
"9896",2012,"Denmark","Math","Female","Low","Medium",3.07445528672637,"FemaleMedium"
"9897",2012,"Estonia","Math","Female","Low","Medium",1.36011717932622,"FemaleMedium"
"9898",2012,"Finland","Math","Female","Low","Medium",2.55974629063314,"FemaleMedium"
"9899",2012,"France","Math","Female","Low","Medium",2.31953175807501,"FemaleMedium"
"9900",2012,"Germany","Math","Female","Low","Medium",1.57968406318736,"FemaleMedium"
"9901",2012,"Greece","Math","Female","Low","Medium",4.48780487804878,"FemaleMedium"
"9902",2012,"Hong Kong-China","Math","Female","Low","Medium",0.385438972162741,"FemaleMedium"
"9903",2012,"Hungary","Math","Female","Low","Medium",1.80873180873181,"FemaleMedium"
"9904",2012,"Iceland","Math","Female","Low","Medium",3.42075256556442,"FemaleMedium"
"9905",2012,"Indonesia","Math","Female","Low","Medium",2.34791889007471,"FemaleMedium"
"9906",2012,"Ireland","Math","Female","Low","Medium",2.63157894736842,"FemaleMedium"
"9907",2012,"Israel","Math","Female","Low","Medium",5.61819980217606,"FemaleMedium"
"9908",2012,"Italy","Math","Female","Low","Medium",2.85456827470795,"FemaleMedium"
"9909",2012,"Japan","Math","Female","Low","Medium",1.25964415052748,"FemaleMedium"
"9910",2012,"Jordan","Math","Female","Low","Medium",8.70986075589656,"FemaleMedium"
"9911",2012,"Kazakhstan","Math","Female","Low","Medium",8.26446280991736,"FemaleMedium"
"9912",2012,"Korea","Math","Female","Low","Medium",1.54977150804689,"FemaleMedium"
"9913",2012,"Latvia","Math","Female","Low","Medium",1.23084068741291,"FemaleMedium"
"9914",2012,"Liechtenstein","Math","Female","Low","Medium",2.04778156996587,"FemaleMedium"
"9915",2012,"Lithuania","Math","Female","Low","Medium",2.27371156344738,"FemaleMedium"
"9916",2012,"Luxembourg","Math","Female","Low","Medium",2.98592620768353,"FemaleMedium"
"9917",2012,"Macao-China","Math","Female","Low","Medium",0.543580131208997,"FemaleMedium"
"9918",2012,"Malaysia","Math","Female","Low","Medium",4.34866269001347,"FemaleMedium"
"9919",2012,"Mexico","Math","Female","Low","Medium",3.47867242501331,"FemaleMedium"
"9920",2012,"Montenegro","Math","Female","Low","Medium",7.44097807757167,"FemaleMedium"
"9921",2012,"Netherlands","Math","Female","Low","Medium",2.9372197309417,"FemaleMedium"
"9922",2012,"New Zealand","Math","Female","Low","Medium",3.12281519459333,"FemaleMedium"
"9923",2012,"Norway","Math","Female","Low","Medium",4.26803243704652,"FemaleMedium"
"9924",2012,"Perm (Russian Federation)","Math","Female","Low","Medium",4.03180011357183,"FemaleMedium"
"9925",2012,"Peru","Math","Female","Low","Medium",4.02651201325601,"FemaleMedium"
"9926",2012,"Poland","Math","Female","Low","Medium",0.607770783590189,"FemaleMedium"
"9927",2012,"Portugal","Math","Female","Low","Medium",1.2233484795526,"FemaleMedium"
"9928",2012,"Qatar","Math","Female","Low","Medium",11.9824913368594,"FemaleMedium"
"9929",2012,"Romania","Math","Female","Low","Medium",2.77887268427276,"FemaleMedium"
"9930",2012,"Russian Federation","Math","Female","Low","Medium",2.63811890651883,"FemaleMedium"
"9931",2012,"Serbia","Math","Female","Low","Medium",3.6934244235696,"FemaleMedium"
"9932",2012,"Singapore","Math","Female","Low","Medium",0.504868373602597,"FemaleMedium"
"9933",2012,"Slovak Republic","Math","Female","Low","Medium",1.75288584865327,"FemaleMedium"
"9934",2012,"Slovenia","Math","Female","Low","Medium",2.60531212992725,"FemaleMedium"
"9935",2012,"Spain","Math","Female","Low","Medium",1.76589104412752,"FemaleMedium"
"9936",2012,"Sweden","Math","Female","Low","Medium",4.18074324324324,"FemaleMedium"
"9937",2012,"Switzerland","Math","Female","Low","Medium",1.88796865259596,"FemaleMedium"
"9938",2012,"Thailand","Math","Female","Low","Medium",1.72570390554042,"FemaleMedium"
"9939",2012,"Tunisia","Math","Female","Low","Medium",4.60630814613116,"FemaleMedium"
"9940",2012,"Turkey","Math","Female","Low","Medium",1.46452145214521,"FemaleMedium"
"9941",2012,"United Kingdom","Math","Female","Low","Medium",4.22624219922585,"FemaleMedium"
"9942",2012,"United Arab Emirates","Math","Female","Low","Medium",9.10434782608696,"FemaleMedium"
"9943",2012,"United States of America","Math","Female","Low","Medium",4.05785456006428,"FemaleMedium"
"9944",2012,"Uruguay","Math","Female","Low","Medium",2.93508936970837,"FemaleMedium"
"9945",2012,"Viet Nam","Math","Female","Low","Medium",0.10082677959266,"FemaleMedium"
"9946",2012,"Florida (USA)","Math","Female","Low","Medium",5.90717299578059,"FemaleMedium"
"9947",2012,"Connecticut (USA)","Math","Female","Low","Medium",3.88921626399529,"FemaleMedium"
"9948",2012,"Massachusetts (USA)","Math","Female","Low","Medium",3.13406848520023,"FemaleMedium"
"9949",2012,"Hebrew Speakers","Math","Female","Low","Medium",4.4427324088341,"FemaleMedium"
"9950",2012,"Arabic Speakers","Math","Female","Low","Medium",9.56072351421188,"FemaleMedium"
"9951",2012,"Hebrew Secular","Math","Female","Low","Medium",3.76451742090509,"FemaleMedium"
"9952",2012,"Hebrew Religious","Math","Female","Low","Medium",3.35570469798658,"FemaleMedium"
"9953",2012,"Hebrew Ultra-Orthodox","Math","Female","Low","Medium",9.98080614203455,"FemaleMedium"
"9954",2012,"Argentina","Math","Female","High","Medium",5.65335138794854,"FemaleMedium"
"9955",2012,"Australia","Math","Female","High","Medium",4.12264346384918,"FemaleMedium"
"9956",2012,"Austria","Math","Female","High","Medium",2.81808622502629,"FemaleMedium"
"9957",2012,"Belgium","Math","Female","High","Medium",2.16354542282191,"FemaleMedium"
"9958",2012,"Brazil","Math","Female","High","Medium",4.25952926473651,"FemaleMedium"
"9959",2012,"Bulgaria","Math","Female","High","Medium",3.74858008330178,"FemaleMedium"
"9960",2012,"Canada","Math","Female","High","Medium",2.55755662829558,"FemaleMedium"
"9961",2012,"Chile","Math","Female","High","Medium",3.80688448074679,"FemaleMedium"
"9962",2012,"Shanghai-China","Math","Female","High","Medium",0.193162062970833,"FemaleMedium"
"9963",2012,"Chinese Taipei","Math","Female","High","Medium",0.926232219649355,"FemaleMedium"
"9964",2012,"Colombia","Math","Female","High","Medium",5.05896616334178,"FemaleMedium"
"9965",2012,"Costa Rica","Math","Female","High","Medium",5.73663624511082,"FemaleMedium"
"9966",2012,"Croatia","Math","Female","High","Medium",2.73562300319489,"FemaleMedium"
"9967",2012,"Czech Republic","Math","Female","High","Medium",2.23390275952694,"FemaleMedium"
"9968",2012,"Denmark","Math","Female","High","Medium",3.07445528672637,"FemaleMedium"
"9969",2012,"Estonia","Math","Female","High","Medium",1.36011717932622,"FemaleMedium"
"9970",2012,"Finland","Math","Female","High","Medium",2.55974629063314,"FemaleMedium"
"9971",2012,"France","Math","Female","High","Medium",2.31953175807501,"FemaleMedium"
"9972",2012,"Germany","Math","Female","High","Medium",1.57968406318736,"FemaleMedium"
"9973",2012,"Greece","Math","Female","High","Medium",4.48780487804878,"FemaleMedium"
"9974",2012,"Hong Kong-China","Math","Female","High","Medium",0.385438972162741,"FemaleMedium"
"9975",2012,"Hungary","Math","Female","High","Medium",1.80873180873181,"FemaleMedium"
"9976",2012,"Iceland","Math","Female","High","Medium",3.42075256556442,"FemaleMedium"
"9977",2012,"Indonesia","Math","Female","High","Medium",2.34791889007471,"FemaleMedium"
"9978",2012,"Ireland","Math","Female","High","Medium",2.63157894736842,"FemaleMedium"
"9979",2012,"Israel","Math","Female","High","Medium",5.61819980217606,"FemaleMedium"
"9980",2012,"Italy","Math","Female","High","Medium",2.85456827470795,"FemaleMedium"
"9981",2012,"Japan","Math","Female","High","Medium",1.25964415052748,"FemaleMedium"
"9982",2012,"Jordan","Math","Female","High","Medium",8.70986075589656,"FemaleMedium"
"9983",2012,"Kazakhstan","Math","Female","High","Medium",8.26446280991736,"FemaleMedium"
"9984",2012,"Korea","Math","Female","High","Medium",1.54977150804689,"FemaleMedium"
"9985",2012,"Latvia","Math","Female","High","Medium",1.23084068741291,"FemaleMedium"
"9986",2012,"Liechtenstein","Math","Female","High","Medium",2.04778156996587,"FemaleMedium"
"9987",2012,"Lithuania","Math","Female","High","Medium",2.27371156344738,"FemaleMedium"
"9988",2012,"Luxembourg","Math","Female","High","Medium",2.98592620768353,"FemaleMedium"
"9989",2012,"Macao-China","Math","Female","High","Medium",0.543580131208997,"FemaleMedium"
"9990",2012,"Malaysia","Math","Female","High","Medium",4.34866269001347,"FemaleMedium"
"9991",2012,"Mexico","Math","Female","High","Medium",3.47867242501331,"FemaleMedium"
"9992",2012,"Montenegro","Math","Female","High","Medium",7.44097807757167,"FemaleMedium"
"9993",2012,"Netherlands","Math","Female","High","Medium",2.9372197309417,"FemaleMedium"
"9994",2012,"New Zealand","Math","Female","High","Medium",3.12281519459333,"FemaleMedium"
"9995",2012,"Norway","Math","Female","High","Medium",4.26803243704652,"FemaleMedium"
"9996",2012,"Perm (Russian Federation)","Math","Female","High","Medium",4.03180011357183,"FemaleMedium"
"9997",2012,"Peru","Math","Female","High","Medium",4.02651201325601,"FemaleMedium"
"9998",2012,"Poland","Math","Female","High","Medium",0.607770783590189,"FemaleMedium"
"9999",2012,"Portugal","Math","Female","High","Medium",1.2233484795526,"FemaleMedium"
"10000",2012,"Qatar","Math","Female","High","Medium",11.9824913368594,"FemaleMedium"
"10001",2012,"Romania","Math","Female","High","Medium",2.77887268427276,"FemaleMedium"
"10002",2012,"Russian Federation","Math","Female","High","Medium",2.63811890651883,"FemaleMedium"
"10003",2012,"Serbia","Math","Female","High","Medium",3.6934244235696,"FemaleMedium"
"10004",2012,"Singapore","Math","Female","High","Medium",0.504868373602597,"FemaleMedium"
"10005",2012,"Slovak Republic","Math","Female","High","Medium",1.75288584865327,"FemaleMedium"
"10006",2012,"Slovenia","Math","Female","High","Medium",2.60531212992725,"FemaleMedium"
"10007",2012,"Spain","Math","Female","High","Medium",1.76589104412752,"FemaleMedium"
"10008",2012,"Sweden","Math","Female","High","Medium",4.18074324324324,"FemaleMedium"
"10009",2012,"Switzerland","Math","Female","High","Medium",1.88796865259596,"FemaleMedium"
"10010",2012,"Thailand","Math","Female","High","Medium",1.72570390554042,"FemaleMedium"
"10011",2012,"Tunisia","Math","Female","High","Medium",4.60630814613116,"FemaleMedium"
"10012",2012,"Turkey","Math","Female","High","Medium",1.46452145214521,"FemaleMedium"
"10013",2012,"United Kingdom","Math","Female","High","Medium",4.22624219922585,"FemaleMedium"
"10014",2012,"United Arab Emirates","Math","Female","High","Medium",9.10434782608696,"FemaleMedium"
"10015",2012,"United States of America","Math","Female","High","Medium",4.05785456006428,"FemaleMedium"
"10016",2012,"Uruguay","Math","Female","High","Medium",2.93508936970837,"FemaleMedium"
"10017",2012,"Viet Nam","Math","Female","High","Medium",0.10082677959266,"FemaleMedium"
"10018",2012,"Florida (USA)","Math","Female","High","Medium",5.90717299578059,"FemaleMedium"
"10019",2012,"Connecticut (USA)","Math","Female","High","Medium",3.88921626399529,"FemaleMedium"
"10020",2012,"Massachusetts (USA)","Math","Female","High","Medium",3.13406848520023,"FemaleMedium"
"10021",2012,"Hebrew Speakers","Math","Female","High","Medium",4.4427324088341,"FemaleMedium"
"10022",2012,"Arabic Speakers","Math","Female","High","Medium",9.56072351421188,"FemaleMedium"
"10023",2012,"Hebrew Secular","Math","Female","High","Medium",3.76451742090509,"FemaleMedium"
"10024",2012,"Hebrew Religious","Math","Female","High","Medium",3.35570469798658,"FemaleMedium"
"10025",2012,"Hebrew Ultra-Orthodox","Math","Female","High","Medium",9.98080614203455,"FemaleMedium"
"10026",2012,"Argentina","Math","Male","0","Low",380.374138809512,"MaleLow"
"10027",2012,"Australia","Math","Male","0","Low",473.555229006154,"MaleLow"
"10028",2012,"Austria","Math","Male","0","Low",481.075290387562,"MaleLow"
"10029",2012,"Belgium","Math","Male","0","Low",479.309495647571,"MaleLow"
"10030",2012,"Brazil","Math","Male","0","Low",383.117369440194,"MaleLow"
"10031",2012,"Bulgaria","Math","Male","0","Low",405.670273749127,"MaleLow"
"10032",2012,"Canada","Math","Male","0","Low",494.041122624531,"MaleLow"
"10033",2012,"Chile","Math","Male","0","Low",413.097769145654,"MaleLow"
"10034",2012,"Shanghai-China","Math","Male","0","Low",586.937164246826,"MaleLow"
"10035",2012,"Chinese Taipei","Math","Male","0","Low",532.577787869088,"MaleLow"
"10036",2012,"Colombia","Math","Male","0","Low",377.871807454867,"MaleLow"
"10037",2012,"Costa Rica","Math","Male","0","Low",402.866229324928,"MaleLow"
"10038",2012,"Croatia","Math","Male","0","Low",457.510017618332,"MaleLow"
"10039",2012,"Czech Republic","Math","Male","0","Low",470.792932317637,"MaleLow"
"10040",2012,"Denmark","Math","Male","0","Low",468.063510832376,"MaleLow"
"10041",2012,"Estonia","Math","Male","0","Low",502.728324891727,"MaleLow"
"10042",2012,"Finland","Math","Male","0","Low",487.501283709176,"MaleLow"
"10043",2012,"France","Math","Male","0","Low",456.471056121135,"MaleLow"
"10044",2012,"Germany","Math","Male","0","Low",483.705389195121,"MaleLow"
"10045",2012,"Greece","Math","Male","0","Low",426.505747888733,"MaleLow"
"10046",2012,"Hong Kong-China","Math","Male","0","Low",555.400955504391,"MaleLow"
"10047",2012,"Hungary","Math","Male","0","Low",450.066189514404,"MaleLow"
"10048",2012,"Iceland","Math","Male","0","Low",456.024359555917,"MaleLow"
"10049",2012,"Indonesia","Math","Male","0","Low",370.111544605839,"MaleLow"
"10050",2012,"Ireland","Math","Male","0","Low",476.132788942395,"MaleLow"
"10051",2012,"Israel","Math","Male","0","Low",420.67650454907,"MaleLow"
"10052",2012,"Italy","Math","Male","0","Low",464.924746501634,"MaleLow"
"10053",2012,"Japan","Math","Male","0","Low",522.104200869002,"MaleLow"
"10054",2012,"Jordan","Math","Male","0","Low",360.988593111859,"MaleLow"
"10055",2012,"Kazakhstan","Math","Male","0","Low",417.514992631695,"MaleLow"
"10056",2012,"Korea","Math","Male","0","Low",526.685257258906,"MaleLow"
"10057",2012,"Latvia","Math","Male","0","Low",461.746330637002,"MaleLow"
"10058",2012,"Liechtenstein","Math","Male","0","Low",504.178872470757,"MaleLow"
"10059",2012,"Lithuania","Math","Male","0","Low",449.95636287692,"MaleLow"
"10060",2012,"Luxembourg","Math","Male","0","Low",461.230750250012,"MaleLow"
"10061",2012,"Macao-China","Math","Male","0","Low",535.732055781774,"MaleLow"
"10062",2012,"Malaysia","Math","Male","0","Low",398.711139140525,"MaleLow"
"10063",2012,"Mexico","Math","Male","0","Low",409.189067664887,"MaleLow"
